timestamp,sma_20,sma_50,ema_12,ema_26,rsi_14,bb_upper,bb_lower,macd,macd_signal,atr_14
2024-11-13,486.44,477.04,483.8698197181569,482.6752066824247,31.46,502.51,470.37,1.1946,3.1874,5.0629
2024-11-14,486.71,477.38,482.9913859153636,482.34074692817103,27.07,501.98,471.44,0.6506,2.68,5.2193
2024-11-15,486.78,477.7,482.3404034668461,482.0755064149732,19.55,501.89,471.66,0.2649,2.197,4.705
2024-11-18,486.31,477.84,481.044956779639,481.47139482867885,14.83,502.43,470.19,-0.4264,1.6723,5.0336
2024-11-19,485.45,477.86,478.5949634289253,480.26018039692485,14.51,504.1,466.8,-1.6652,1.0048,5.1693
2024-11-20,484.62,477.98,476.61727674755224,479.1846114786341,18.94,505.23,464.02,-2.5673,0.2904,5.0014
2024-11-21,483.48,478.04,475.83308032485195,478.6168624802168,28.17,504.33,462.63,-2.7838,-0.3245,5.3164
2024-11-22,482.4,478.24,475.7726064287209,478.3815393335341,37.63,502.51,462.28,-2.6089,-0.7813,4.9857
2024-11-25,481.03,478.53,475.53528236276384,478.07401790142046,36.65,499.29,462.77,-2.5387,-1.1328,5.0507
2024-11-26,480.18,478.99,477.12062353772325,478.64927583464856,51.58,495.54,464.83,-1.5287,-1.212,6.2293
2024-11-27,480.04,479.5,479.4143737626889,479.64044058763756,56.69,494.87,465.21,-0.2261,-1.0148,6.8693
2024-11-28,480.27,479.98,481.3844701068906,480.5722598033681,55.67,495.71,464.82,0.8122,-0.6494,6.8579
2024-11-29,480.63,480.41,483.67762855198436,481.7365368549705,66.28,497.25,464.02,1.9411,-0.1313,6.455
2024-12-02,481.25,480.85,485.842608774756,482.9227193101579,65.51,499.45,463.05,2.9199,0.4789,6.3329
2024-12-03,481.81,481.23,487.4622074247935,483.91881417607215,67.88,501.16,462.45,3.5434,1.0918,6.0679
2024-12-04,482.55,481.69,489.26186782097915,485.0477909037705,69.64,503.4,461.71,4.2141,1.7163,6.1707
2024-12-05,483.41,482.25,491.1231189254439,486.2561026886764,70.52,505.89,460.93,4.867,2.3464,6.3743
2024-12-06,484.2,482.75,492.7487929369141,487.39935434136703,77.47,508.12,460.29,5.3494,2.947,6.3693
2024-12-09,484.88,483.01,492.68744017738885,487.7660688345991,76.65,508.92,460.84,4.9214,3.3419,6.7393
2024-12-10,485.0,483.22,491.32168015009825,487.4730266987028,65.31,508.99,461.01,3.8487,3.4433,6.9521
2024-12-11,485.23,483.4,490.0229601270062,487.1328024987989,60.49,509.03,461.43,2.8902,3.3326,6.5879
2024-12-12,485.65,483.69,489.4809662613129,487.08592823962863,60.27,509.22,462.08,2.395,3.1451,6.7129
2024-12-13,485.97,483.91,488.8269714518802,486.9484520737302,60.2,509.32,462.62,1.8785,2.8918,6.8507
2024-12-16,486.48,484.2,488.1105143054371,486.74264080900946,48.07,509.16,463.81,1.3679,2.587,6.1257
2024-12-17,487.68,484.46,488.2596659507544,486.9157785268606,46.5,508.02,467.35,1.3439,2.3384,5.8264
2024-12-18,488.92,484.76,488.59202503525376,487.1753504878339,47.92,506.45,471.39,1.4167,2.1541,6.0864
2024-12-19,489.98,485.14,489.2224827221378,487.58384304429063,45.66,505.53,474.43,1.6386,2.051,6.2507
2024-12-20,491.33,485.81,491.28210076488585,488.6968917076765,54.87,506.27,476.4,2.5852,2.1578,6.9836
2024-12-23,492.05,486.11,490.87562372413413,488.6926775071079,43.82,504.74,479.37,2.1829,2.1628,8.05
2024-12-24,492.49,486.49,491.445527766575,489.1287754695443,46.51,504.87,480.11,2.3168,2.1936,8.4621
2024-12-25,492.41,486.76,491.28621580248654,489.22368099031877,41.9,504.83,479.99,2.0625,2.1674,9.0721
2024-12-26,492.23,487.07,490.8606441405655,489.1715564725174,40.48,504.76,479.69,1.6891,2.0717,8.9836
2024-12-27,491.86,487.3,490.560545042017,489.1521819189976,47.14,504.33,479.39,1.4084,1.9391,8.3071
2024-12-30,491.37,487.4,490.17892272786054,489.0727610361089,54.07,503.63,479.12,1.1062,1.7725,8.0564
2024-12-31,490.37,487.28,488.0406269235743,488.1251491075082,44.79,504.1,476.63,-0.0845,1.4011,8.7886
2025-01-01,489.07,487.1,485.765145858409,487.0232862106557,39.45,504.14,474.01,-1.2581,0.8693,8.4493
2025-01-02,487.91,486.77,484.5920464955769,486.3652650098664,44.66,502.56,473.26,-1.7732,0.3408,8.6264
2025-01-03,486.89,486.45,484.08096241933424,485.98783797209853,47.88,500.29,473.49,-1.9069,-0.1088,8.3993
2025-01-06,485.66,485.78,481.5515835855905,484.6287388630542,36.11,501.31,470.0,-3.0772,-0.7025,9.0864
2025-01-07,485.56,485.36,481.61903226473044,484.4332767250502,45.33,501.28,469.85,-2.8142,-1.1248,9.815
2025-01-08,485.57,485.12,481.83764268554114,484.3300710417131,44.58,501.28,469.86,-2.4924,-1.3983,9.74
2025-01-09,485.89,485.22,483.5180053493041,484.9545102238084,44.45,501.92,469.85,-1.4365,-1.406,9.6129
2025-01-10,486.01,485.2,484.1660045263342,485.1601020590819,49.43,502.06,469.96,-0.9941,-1.3236,8.9743
2025-01-13,485.9,485.13,483.8296961376674,484.92453894359437,42.09,502.04,469.77,-1.0948,-1.2778,8.5793
2025-01-14,485.72,485.14,484.0928198087955,484.9701286514763,46.92,501.79,469.66,-0.8773,-1.1977,8.0
2025-01-15,485.65,485.23,484.83700137667313,485.2634524550706,50.25,501.64,469.66,-0.4265,-1.0435,7.9986
2025-01-16,485.43,485.31,485.35438578026185,485.48097449543576,49.56,501.12,469.73,-0.1266,-0.8601,7.7229
2025-01-17,485.0,485.47,486.6890956602216,486.114235643922,53.46,499.1,470.89,0.5749,-0.5731,7.8186
2025-01-20,484.99,485.67,486.9707732509567,486.29244041103885,57.69,499.09,470.89,0.6783,-0.3228,7.905
2025-01-21,484.55,485.75,486.7721927508095,486.2470744546656,57.83,497.91,471.18,0.5251,-0.1532,8.18
2025-01-22,484.24,485.88,486.3918554045311,486.102846717283,54.06,497.32,471.16,0.289,-0.0648,7.9307
2025-01-23,483.3,485.71,483.84387764998786,484.89745066415094,43.44,497.7,468.91,-1.0536,-0.2626,8.9071
2025-01-24,482.72,485.68,482.82481954998974,484.3287506149546,55.91,497.11,468.33,-1.5039,-0.5108,8.6079
2025-01-27,482.4,485.83,482.6533088499913,484.1347690879209,49.8,496.57,468.23,-1.4815,-0.705,8.0414
2025-01-28,482.82,486.22,482.96049210383876,484.1729343406675,51.1,496.72,468.92,-1.2124,-0.8064,8.1621
2025-01-29,483.41,486.61,483.2804163955559,484.237161426544,43.94,496.58,470.24,-0.9567,-0.8365,7.6393
2025-01-30,483.15,486.64,481.6972754116242,483.40403835791113,39.58,496.94,469.36,-1.7068,-1.0106,8.3971
2025-01-31,482.44,486.47,479.4300022713743,482.18596144251035,39.42,498.01,466.86,-2.756,-1.3596,8.4479
2025-02-03,482.36,486.31,477.393078845009,481.0010754097318,35.82,498.24,466.49,-3.608,-1.8093,8.2943
2025-02-04,481.28,485.8,474.75568209962296,479.46395871271466,29.73,499.98,462.57,-4.7083,-2.3891,8.4507
2025-02-05,480.11,485.15,472.45173100737327,478.005887696958,29.84,501.11,459.12,-5.5542,-3.0221,8.4707
2025-02-06,478.02,484.32,469.1283877754697,475.9943404601463,20.67,501.87,454.17,-6.866,-3.7909,9.2993
2025-02-07,476.4,483.51,467.0132511946282,474.4673522779132,27.18,501.82,450.98,-7.4541,-4.5235,8.7693
2025-02-10,475.77,482.94,467.37890485699313,474.09125210917887,40.28,501.23,450.31,-6.7123,-4.9613,10.005
2025-02-11,475.19,482.49,468.3698425713019,474.0711593603508,43.97,500.23,450.14,-5.7013,-5.1093,10.5714
2025-02-12,474.44,481.98,469.22832832956317,474.06218459291745,52.84,498.64,450.24,-4.8339,-5.0542,9.4029
2025-02-13,473.1,481.19,468.0270470480919,473.12572647492357,39.82,497.05,449.14,-5.0987,-5.0631,9.5886
2025-02-14,471.1,480.23,465.87211673300084,471.7104874767811,32.81,494.37,447.83,-5.8384,-5.2182,9.8521
2025-02-17,468.89,479.27,462.57486800484685,469.6904513673899,26.94,493.52,444.26,-7.1156,-5.5977,10.1729
2025-02-18,466.85,478.5,459.8525806194858,467.8526401549907,26.98,492.37,441.34,-8.0001,-6.0781,10.1321
2025-02-19,464.05,477.4,454.97372206264185,464.9109631064729,25.61,493.53,434.56,-9.9372,-6.85,10.075
2025-02-20,462.08,476.28,451.2023802068508,462.3590399134008,29.31,494.99,429.16,-11.1567,-7.7113,9.9064
2025-02-21,459.18,474.96,446.27739863656603,459.1613332531489,26.2,496.42,421.93,-12.8839,-8.7458,10.8836
2025-02-24,455.61,473.48,440.75010653863285,455.5456789381008,25.45,497.18,414.03,-14.7956,-9.9558,11.0979
2025-02-25,452.0,471.95,436.4054747634586,452.3578508686119,27.12,495.44,408.56,-15.9524,-11.1551,11.4121
2025-02-26,447.92,470.21,431.3215555690804,448.72838043389993,27.06,493.58,402.25,-17.4068,-12.4054,10.9007
2025-02-27,444.56,468.47,427.41516240460646,445.5581300313888,25.66,492.28,396.85,-18.143,-13.553,10.9807
2025-02-28,441.42,466.5,423.8251374192824,442.48567595498963,13.48,491.16,391.68,-18.6605,-14.5745,9.5571
2025-03-03,438.3,464.81,420.74127012400817,439.61858884721266,8.94,489.31,387.28,-18.8773,-15.435,9.0293
2025-03-04,434.85,462.74,416.19492087416074,436.0312859696413,7.66,488.86,380.83,-19.8364,-16.3153,10.065
2025-03-05,431.58,460.82,412.8372407396745,432.94526478670497,12.07,487.14,376.01,-20.108,-17.0738,9.3257
2025-03-06,428.45,458.81,409.06074216433996,429.63746739509725,12.25,486.43,370.46,-20.5767,-17.7744,8.9071
2025-03-07,425.19,456.84,406.15139721597996,426.7124698102752,15.79,484.12,366.25,-20.5611,-18.3318,8.3821
2025-03-10,420.83,454.72,402.47579764429076,423.4196942687733,13.93,478.88,362.78,-20.9439,-18.8542,8.9457
2025-03-11,416.33,452.87,399.61490569901525,420.4908280266419,19.13,470.93,361.73,-20.8759,-19.2585,7.7407
2025-03-12,411.76,451.06,396.9956894376283,417.68335928392764,16.12,461.1,362.43,-20.6877,-19.5444,7.7586
2025-03-13,408.2,449.3,395.93019875491626,415.637925262896,28.22,452.47,363.92,-19.7077,-19.577,7.2379
2025-03-14,405.07,447.5,395.2470912541599,413.849190058237,34.14,444.26,365.88,-18.6021,-19.382,7.0286
2025-03-17,402.34,445.95,394.4136925996737,412.0699907946639,30.76,437.37,367.31,-17.6563,-19.0369,6.73
2025-03-18,399.33,444.0,392.9238937381855,410.0448062913554,33.03,428.89,369.78,-17.1209,-18.6537,6.3764
2025-03-19,397.32,442.1,392.15252547077233,408.4051910105143,33.77,423.95,370.69,-16.2527,-18.1735,6.26
2025-03-20,395.15,439.99,391.36444462911504,406.82184352825396,34.37,417.07,373.23,-15.4574,-17.6303,6.0371
2025-03-21,393.5,437.96,390.5729916092512,405.2957810446796,34.05,412.58,374.42,-14.7228,-17.0488,5.92
2025-03-24,392.15,435.98,389.4586852078279,403.6686861524811,41.33,409.99,374.31,-14.21,-16.481,5.045
2025-03-25,390.76,433.97,388.7327336373928,402.26656125229727,38.95,406.08,375.45,-13.5338,-15.8916,5.0114
2025-03-26,389.81,431.88,388.06308230856314,400.94163078916415,44.83,404.16,375.46,-12.8785,-15.289,5.0729
2025-03-27,388.4,429.67,386.4687619533996,399.2200285084853,35.41,401.58,375.22,-12.7513,-14.7814,5.8579
2025-03-28,387.32,427.43,385.8397216528766,397.9726189893383,50.15,398.48,376.15,-12.1329,-14.2517,5.5564
2025-03-31,386.13,425.26,384.9366875524341,396.63909165679473,45.14,394.67,377.58,-11.7024,-13.7419,6.0857
2025-04-01,385.05,422.94,382.60027408282883,394.64730708962475,36.95,395.97,374.14,-12.047,-13.4029,6.6379
2025-04-02,383.59,420.56,379.9002319162398,392.45491397187476,23.04,396.86,370.32,-12.5547,-13.2333,6.4607
2025-04-03,382.44,418.47,377.6494270060491,390.4412166406248,21.0,397.82,367.06,-12.7918,-13.145,6.1286
2025-04-04,381.54,416.37,376.8125920820416,389.0907561487267,32.55,397.12,365.96,-12.2782,-12.9716,6.645
2025-04-07,381.15,414.22,376.4537317617275,388.0084779154877,39.24,397.04,365.26,-11.5547,-12.6882,6.3186
2025-04-08,380.99,412.14,377.09623456761557,387.46192399582196,42.81,396.82,365.15,-10.3657,-12.2237,6.455
2025-04-09,380.95,410.08,377.82912155721317,387.0469666627981,44.93,396.77,365.13,-9.2178,-11.6225,6.5207
2025-04-10,380.92,408.41,379.6246413176419,387.2286728359242,52.84,396.68,365.17,-7.604,-10.8188,6.9893
2025-04-11,381.21,407.01,382.33008111492774,387.9680304036335,61.08,397.95,364.47,-5.6379,-9.7826,7.4329
2025-04-14,381.86,405.74,385.4777609434004,389.0659540774384,63.51,400.85,362.86,-3.5882,-8.5438,7.8736
2025-04-15,382.84,404.63,388.38579772133886,390.20032784948,64.7,404.33,361.35,-1.8145,-7.1979,7.6557
2025-04-16,383.68,403.53,390.91259807190215,391.28252578655554,71.94,407.24,360.12,-0.3699,-5.8323,6.8093
2025-04-17,384.37,402.53,392.4321983685326,391.9867831356996,65.06,409.12,359.63,0.4454,-4.5768,6.695
2025-04-18,385.21,401.48,394.038014004143,392.79294734787004,68.84,411.3,359.11,1.2451,-3.4124,6.2829
2025-04-21,385.91,400.04,394.57370415735176,393.14309939617596,74.83,412.56,359.27,1.4306,-2.4438,5.9236
2025-04-22,386.35,398.43,394.3992881331438,393.16509203349625,75.67,413.19,359.51,1.2342,-1.7082,5.9064
2025-04-23,387.03,396.91,394.9640130357371,393.52841854953357,77.47,414.36,359.71,1.4356,-1.0794,6.1507
2025-04-24,388.02,395.64,395.351087953316,393.82112828660513,73.68,415.36,360.69,1.53,-0.5575,5.7943
2025-04-25,388.94,394.57,396.1770744220366,394.33215582093067,74.15,416.71,361.17,1.8449,-0.0771,6.1393
2025-04-28,389.78,393.61,396.2544475878771,394.50607020456545,65.37,417.41,362.14,1.7484,0.288,6.2043
2025-04-29,391.31,392.72,396.8829941128191,394.9382131523754,66.91,417.63,364.98,1.9448,0.6194,6.3607
2025-04-30,392.76,392.04,396.44868732623155,394.87316032627353,54.28,416.0,369.51,1.5755,0.8106,6.3007
2025-05-01,394.62,391.48,397.3842738914267,395.44033363543844,54.92,414.29,374.95,1.9439,1.0373,6.2729
2025-05-02,395.6,390.94,396.5328471388995,395.17438299577634,40.75,412.3,378.9,1.3585,1.1015,6.7443
2025-05-05,396.73,390.67,396.6016398867611,395.30813240349664,44.1,410.14,383.31,1.2935,1.1399,6.8957
2025-05-06,397.17,390.21,395.52446451956706,394.8853077810154,39.08,408.81,385.54,0.6392,1.0398,7.2679
2025-05-07,397.49,389.91,394.4083930550183,394.3952849824217,40.65,407.6,387.39,0.0131,0.8344,7.2936
2025-05-08,397.31,389.51,393.09017873886165,393.76156016890894,37.35,408.14,386.49,-0.6714,0.5333,7.3479
2025-05-09,396.27,388.95,390.5209204713445,392.47477793417494,35.2,410.58,381.96,-1.9539,0.0358,7.7807
2025-05-12,395.43,388.6,389.82847116806073,391.99664623534716,45.18,410.09,380.77,-2.1682,-0.405,8.1657
2025-05-13,394.52,388.5,389.2502448345129,391.5576354030992,41.71,409.11,379.92,-2.3074,-0.7855,8.285
2025-05-14,393.59,388.34,388.8071302445878,391.17336611398076,42.29,407.78,379.41,-2.3662,-1.1016,7.99
2025-05-15,393.68,388.62,390.9014178992666,392.00645010553774,51.0,408.05,379.3,-1.105,-1.1023,8.6286
2025-05-16,393.94,388.98,393.5396612993795,393.19486120883124,56.57,409.17,378.7,0.3448,-0.8129,8.565
2025-05-19,394.74,389.6,396.6181749456288,394.70264926743636,57.48,412.28,377.2,1.9155,-0.2672,8.8307
2025-05-20,395.16,389.96,397.41691726168597,395.2291196920707,54.13,412.96,377.35,2.1878,0.2238,9.1829
2025-05-21,394.67,390.07,396.0112376829651,394.71437008525066,42.79,412.67,376.66,1.2969,0.4384,9.5757
2025-05-22,393.9,389.92,393.89720111635506,393.7925648937506,44.91,412.68,375.13,0.1046,0.3717,9.0529
2025-05-23,393.08,389.77,392.41455479076194,393.08644897569496,43.01,412.04,374.12,-0.6719,0.1629,8.8564
2025-05-26,392.42,389.65,391.0430848229524,392.376341644162,46.39,411.77,373.08,-1.3333,-0.1363,8.675
2025-05-27,390.94,389.37,387.90568715788277,390.76698300385374,40.82,412.19,369.69,-2.8613,-0.6813,9.2957
2025-05-28,389.9,389.07,385.66635067205465,389.4768361146794,43.51,412.49,367.32,-3.8105,-1.3071,9.3007
2025-05-29,388.88,388.97,385.1099890302001,388.9267001061846,52.97,410.9,366.85,-3.8167,-1.8091,9.2057
2025-05-30,388.41,388.9,384.7022984101693,388.44768528350426,47.94,410.57,366.25,-3.7454,-2.1963,8.6743
2025-06-02,388.09,389.04,385.5957909624509,388.60044933657804,52.36,409.9,366.27,-3.0047,-2.358,9.0014
2025-06-03,388.49,389.3,387.4579769682277,389.27449012646116,55.6,410.72,366.26,-1.8165,-2.2497,9.6443
2025-06-04,389.04,389.6,389.2844420500388,390.01934270968627,48.22,411.8,366.29,-0.7349,-1.9467,8.8864
2025-06-05,389.46,389.93,390.02068173464824,390.31939139785766,41.9,412.26,366.65,-0.2987,-1.6171,8.7707
2025-06-06,389.88,389.98,389.24057685239467,389.92165870172005,34.1,411.97,367.8,-0.6811,-1.4299,8.9279
2025-06-09,389.45,389.93,387.4097188751032,388.98968398307414,35.74,412.18,366.71,-1.58,-1.4599,8.6907
2025-06-10,388.71,389.96,384.94053135585654,387.68378146580943,39.19,412.82,364.61,-2.7433,-1.7166,8.0207
2025-06-11,387.58,389.93,381.668141916494,385.9049828387124,38.37,414.16,361.0,-4.2368,-2.2206,8.0714
2025-06-12,385.7,389.93,379.0930431601103,384.35128040621515,37.8,413.15,358.26,-5.2582,-2.8282,7.8857
2025-06-13,383.55,389.78,376.90949805855485,382.91044482056964,38.15,410.38,356.72,-6.0009,-3.4627,8.03
2025-06-16,381.36,389.68,375.80957528031564,381.9363377968237,49.37,404.81,357.9,-6.1268,-3.9955,7.5443
2025-06-17,379.82,389.49,375.0665636987286,381.1247572192812,48.28,401.6,358.03,-6.0582,-4.4081,7.3671
2025-06-18,378.66,389.16,373.53940005277036,379.94070112896406,37.22,401.01,356.31,-6.4013,-4.8067,6.9457
2025-06-19,377.89,388.71,372.5179538908057,378.9747232675593,38.47,400.76,355.02,-6.4568,-5.1367,6.9157
2025-06-20,377.29,388.21,372.48596098452794,378.48104006255494,35.97,400.09,354.5,-5.9951,-5.3084,6.6171
2025-06-23,376.5,387.5,371.7388900638313,377.67725931718047,25.89,399.49,353.51,-5.9384,-5.4344,6.3386
2025-06-24,376.6,386.87,371.86829159247264,377.2996845529449,29.63,399.5,353.69,-5.4314,-5.4338,6.3164
2025-06-25,376.52,386.21,371.87470827055375,376.90044866013415,31.86,399.48,353.57,-5.0257,-5.3522,6.18
2025-06-26,376.39,385.78,373.02013776739165,377.0796746853094,45.26,399.24,353.54,-4.0595,-5.0936,6.03
2025-06-27,375.99,385.21,373.2462704185622,376.88784693084204,47.48,398.67,353.31,-3.6416,-4.8032,6.0079
2025-06-30,374.92,384.65,372.6283826618603,376.3205990100389,48.09,396.72,353.13,-3.6922,-4.581,5.9557
2025-07-01,373.76,384.27,372.910169944651,376.1827768611471,60.1,392.74,354.79,-3.2726,-4.3193,5.7871
2025-07-02,372.64,383.85,373.5347591839355,376.24108968624734,61.01,387.46,357.83,-2.7063,-3.9967,6.1479
2025-07-03,371.92,383.49,374.47710392486846,376.49434230208084,62.88,383.37,360.48,-2.0172,-3.6008,6.4414
2025-07-04,372.08,383.24,376.57601101335024,377.3555021315563,65.07,384.34,359.82,-0.7795,-3.0366,6.6757
2025-07-07,372.5,383.02,377.96739393437326,377.96768715884843,61.77,386.0,358.99,-0.0003,-2.4293,6.7479
2025-07-08,373.34,382.77,379.5385640983159,378.72415477671154,69.55,388.53,358.14,0.8144,-1.7806,6.7793
2025-07-09,374.63,382.68,381.07109269857494,379.5223655339922,69.32,390.73,358.53,1.5487,-1.1147,6.8114
2025-07-10,376.35,382.62,383.87553997571723,380.98737549443723,71.46,395.19,357.5,2.8882,-0.3141,6.9671
2025-07-11,377.78,382.65,385.3546876717607,381.9134958281826,70.2,397.29,358.27,3.4412,0.4369,7.2629
2025-07-14,378.78,382.51,386.05242802995133,382.504347989058,63.81,398.63,358.94,3.5481,1.0592,7.5236
2025-07-15,379.42,382.39,385.70128525611267,382.5980999898685,58.71,399.03,359.81,3.1032,1.468,7.6979
2025-07-16,380.57,382.39,386.05493367824914,382.9982407313598,56.69,399.32,361.82,3.0567,1.7857,7.6414
2025-07-17,381.7,382.46,386.6095592662108,383.4917043808887,62.28,399.71,363.7,3.1179,2.0522,7.8429
2025-07-18,382.41,382.66,386.5865501483322,383.7115781304525,64.43,399.97,364.85,2.875,2.2167,7.695
2025-07-21,383.4,382.69,386.7132347408965,383.9855353059745,61.69,399.63,367.17,2.7277,2.3189,7.4464
2025-07-22,384.12,382.71,386.7635063192201,384.21179194997643,59.45,399.59,368.65,2.5517,2.3655,7.0243
2025-07-23,385.02,382.78,387.2414284239555,384.6309184722004,59.56,399.56,370.48,2.6105,2.4145,6.8671
2025-07-24,385.37,382.46,387.10428558950076,384.75825784462995,48.17,399.67,371.07,2.346,2.4008,6.5064
2025-07-25,386.06,382.06,387.269780114193,385.0117202265092,52.68,399.45,372.67,2.2581,2.3722,6.5629
2025-07-28,386.87,381.5,386.97904471200945,385.0390002097308,47.09,397.68,376.05,1.94,2.2858,6.3771
2025-07-29,387.66,381.27,387.50688398708496,385.436852046047,50.88,396.86,378.47,2.07,2.2426,6.5207
2025-07-30,388.32,381.31,387.8950556813796,385.7770852278213,39.05,396.05,380.58,2.118,2.2177,5.84
2025-07-31,389.01,381.53,388.7573548073212,386.34915298872346,50.01,395.92,382.1,2.4082,2.2558,5.4836
2025-08-01,389.14,381.66,389.06853099081025,386.67736387844764,51.14,396.08,382.2,2.3912,2.2829,5.2171
2025-08-04,389.47,381.84,389.5595262229933,387.0908924800441,62.32,396.34,382.61,2.4686,2.32,5.4486
2025-08-05,389.95,382.38,390.80421449637896,387.87304859263344,63.54,397.69,382.21,2.9312,2.4423,5.51
2025-08-06,390.8,383.04,393.23741226616687,389.2617116598458,69.75,401.54,380.07,3.9757,2.749,5.4143
2025-08-07,391.16,383.53,395.2793488406028,390.53936264800535,75.16,403.47,378.86,4.74,3.1472,5.2086
2025-08-08,391.96,384.07,397.44098748051,391.93126171111606,76.27,406.69,377.22,5.5097,3.6197,5.2964
2025-08-11,392.63,384.33,398.3685278681238,392.7859830658482,67.4,408.2,377.07,5.5825,4.0122,5.7829
2025-08-12,393.66,384.46,399.2902928114894,393.64331765356314,66.0,409.48,377.85,5.647,4.3392,5.1786
2025-08-13,394.71,384.65,400.75794007126024,394.7682570866325,74.32,411.66,377.75,5.9897,4.6693,5.4407
2025-08-14,395.62,384.93,401.8536415987587,395.7394973024375,71.72,413.36,377.87,6.1141,4.9583,5.3507
2025-08-15,396.94,385.48,403.5438505835651,397.0062012059606,78.91,415.71,378.16,6.5376,5.2741,5.4186
2025-08-18,398.59,386.35,406.1432581860935,398.74203815366724,79.99,419.52,377.65,7.4012,5.6995,5.8307
2025-08-19,400.08,387.26,407.8089107728483,400.09225754969185,75.34,421.81,378.36,7.7167,6.103,6.1971
2025-08-20,401.44,388.33,409.2198475770255,401.34320143489987,73.62,423.85,379.03,7.8766,6.4577,5.95
2025-08-21,402.96,389.36,410.38294794979083,402.4866679952776,77.55,425.19,380.73,7.8963,6.7454,5.6521
2025-08-22,404.76,390.55,412.5101867267461,404.09580369933116,80.07,427.77,381.75,8.4144,7.0792,5.5943
2025-08-25,406.58,391.59,413.945542614939,405.41018861049184,74.14,428.9,384.27,8.5354,7.3705,5.2814
2025-08-26,407.9,392.5,414.3585360587945,406.2412857504554,60.8,429.27,386.52,8.1173,7.5198,5.1364
2025-08-27,409.01,393.45,414.0387612805185,406.6885979170884,55.7,428.72,389.3,7.3502,7.4859,5.4957
2025-08-28,409.94,394.35,413.7497210835156,407.093886960267,52.95,428.28,391.6,6.6558,7.3199,5.3121
2025-08-29,410.96,395.13,413.3651486091286,407.40174718543244,59.06,426.93,395.0,5.9634,7.0486,5.2171
2025-09-01,411.79,395.95,412.65051036157035,407.4993955420671,54.89,425.18,398.39,5.1511,6.6691,5.6107
2025-09-02,412.36,396.68,412.1196626136364,407.6253662426547,50.46,424.09,400.64,4.4943,6.2341,5.1107
2025-09-03,412.18,397.3,410.7058683653846,407.27756133579135,44.61,424.39,399.97,3.4283,5.673,5.5443
2025-09-04,411.75,397.67,408.7218886168639,406.5762604961031,33.69,425.35,398.15,2.1456,4.9675,5.5564
2025-09-05,411.23,398.16,407.2246749835002,406.0143152741695,22.95,425.95,396.5,1.2104,4.2161,4.855
2025-09-08,410.8,398.68,405.3408788321925,405.196958587194,22.64,426.9,394.71,0.1439,3.4016,4.7657
2025-09-09,409.8,398.88,402.11151285800906,403.652739432587,17.89,429.64,389.97,-1.5412,2.4131,5.4457
2025-09-10,408.34,398.93,398.6343570337,401.86438836350646,16.39,432.37,384.31,-3.23,1.2845,5.7279
2025-09-11,407.22,399.04,396.60599441313076,400.64850774398747,14.08,433.34,381.1,-4.0425,0.2191,5.8864
2025-09-12,406.05,399.07,395.51891834957223,399.8256553185069,20.99,433.17,378.93,-4.3067,-0.6861,6.1657
2025-09-15,404.87,399.3,395.7267770650227,399.6067178875064,32.91,431.41,378.34,-3.8799,-1.3249,6.27
2025-09-16,403.7,399.4,395.3949652088654,399.15955359954296,33.52,430.05,377.35,-3.7646,-1.8128,6.4814
2025-09-17,402.47,399.46,394.9234320998092,398.6536607403176,32.87,428.51,376.43,-3.7302,-2.1963,6.4214
2025-09-18,401.46,399.41,395.18136562291545,398.50153772251633,38.04,426.72,376.2,-3.3202,-2.4211,6.4693
2025-09-19,400.1,399.48,395.46730937323616,398.3932756689966,40.13,423.02,377.18,-2.926,-2.5221,6.105
2025-09-22,398.75,399.58,395.37541562350754,398.13229228610794,38.22,419.34,378.17,-2.7569,-2.569,6.1829
2025-09-23,397.63,399.79,395.18996706604486,397.83878915380365,42.07,416.49,378.77,-2.6488,-2.585,5.7586
2025-09-24,396.85,399.96,395.4284336712687,397.757397364633,48.99,414.41,379.3,-2.329,-2.5338,5.6579
2025-09-25,395.75,399.97,394.59482849107354,397.1835160783639,42.29,411.98,379.51,-2.5887,-2.5448,6.0986
2025-09-26,394.67,400.03,393.85254718475454,396.6343667392258,45.22,409.36,379.99,-2.7818,-2.5922,5.9429
2025-09-29,393.74,400.09,393.2690783871,396.14737661039425,56.47,406.96,380.51,-2.8783,-2.6494,5.2471
2025-09-30,392.44,400.01,391.7122970967769,395.1846079725873,53.94,404.31,380.56,-3.4723,-2.814,5.4536
2025-10-01,391.11,399.74,389.3673283126574,393.79834071535856,40.44,403.93,378.3,-4.431,-3.1374,5.2179
2025-10-02,390.25,399.62,388.00312395686393,392.8132784401468,40.36,403.49,377.01,-4.8102,-3.4719,5.15
2025-10-03,389.3,399.46,386.77495104042333,391.8656281853211,28.96,402.62,375.98,-5.0907,-3.7957,4.6779
2025-10-06,388.54,399.35,385.7080354957428,390.97484091233434,31.41,402.22,374.87,-5.2668,-4.0899,4.3864
2025-10-07,388.32,399.14,384.81910695793624,390.1567045484577,32.67,402.42,374.22,-5.3376,-4.3395,4.3436
2025-10-08,388.1,398.84,383.32539819517683,389.04213384116457,20.42,402.9,373.3,-5.7167,-4.6149,4.4114
2025-10-09,387.6,398.48,382.09379847284197,388.0256794825598,19.92,403.43,371.76,-5.9319,-4.8783,4.3286
