timestamp,iv_1W,iv_1M,iv_2M,iv_3M,iv_6M,iv_1Y,atm_iv,skew_25d,skew_10d
2024-12-24,0.238225,0.234319,0.236048,0.234839,0.235543,0.230822,0.234319,-0.045716,-0.067134
2024-12-25,0.238522,0.233755,0.233845,0.235796,0.231271,0.234905,0.233755,-0.033577,-0.089477
2024-12-26,0.238284,0.238877,0.236905,0.237852,0.233349,0.233756,0.238877,-0.046091,-0.079478
2024-12-27,0.229917,0.229557,0.230801,0.230752,0.229397,0.227675,0.229557,-0.03596,-0.065728
2024-12-30,0.228062,0.237843,0.23315,0.229597,0.229768,0.228699,0.237843,-0.043649,-0.08698
2024-12-31,0.251177,0.250823,0.24539,0.239369,0.248109,0.249761,0.250823,-0.034463,-0.062518
2025-01-01,0.261875,0.262961,0.263592,0.261102,0.258267,0.258354,0.262961,-0.046227,-0.069035
2025-01-02,0.259876,0.254065,0.263547,0.251034,0.261365,0.255136,0.254065,-0.043262,-0.07204
2025-01-03,0.255766,0.254254,0.2495,0.252351,0.244821,0.252112,0.254254,-0.044525,-0.061566
2025-01-06,0.268302,0.269095,0.264594,0.255766,0.261839,0.258111,0.269095,-0.032608,-0.07446
2025-01-07,0.245233,0.241414,0.236612,0.236819,0.23948,0.240689,0.241414,-0.045117,-0.066366
2025-01-08,0.241684,0.234461,0.23623,0.240226,0.232733,0.233955,0.234461,-0.04402,-0.078532
2025-01-09,0.234747,0.233347,0.226708,0.23239,0.225712,0.234589,0.233347,-0.037703,-0.074767
2025-01-10,0.23135,0.241293,0.235151,0.239748,0.228747,0.233864,0.241293,-0.030744,-0.064754
2025-01-13,0.24168,0.243975,0.241931,0.246064,0.240181,0.24037,0.243975,-0.030494,-0.069926
2025-01-14,0.248224,0.246549,0.239742,0.249206,0.238077,0.241596,0.246549,-0.039106,-0.069268
2025-01-15,0.24325,0.239322,0.241904,0.244429,0.243423,0.234182,0.239322,-0.033981,-0.086417
2025-01-16,0.259519,0.255146,0.24815,0.246308,0.24854,0.246613,0.255146,-0.03949,-0.065654
2025-01-17,0.264235,0.26579,0.26386,0.262814,0.266913,0.263162,0.26579,-0.043677,-0.086755
2025-01-20,0.273806,0.259693,0.261749,0.26256,0.26181,0.261422,0.259693,-0.04126,-0.087039
2025-01-21,0.261981,0.256395,0.254302,0.252537,0.256516,0.255951,0.256395,-0.048432,-0.069071
2025-01-22,0.265831,0.263871,0.263347,0.259877,0.263251,0.260542,0.263871,-0.042703,-0.061494
2025-01-23,0.264443,0.274058,0.268979,0.2697,0.268639,0.265959,0.274058,-0.038401,-0.085437
2025-01-24,0.273029,0.272097,0.267713,0.262342,0.257217,0.265612,0.272097,-0.040969,-0.067111
2025-01-27,0.272323,0.272279,0.26941,0.268864,0.271884,0.265136,0.272279,-0.042594,-0.074972
2025-01-28,0.255754,0.254238,0.250525,0.252865,0.256648,0.24992,0.254238,-0.037951,-0.063551
2025-01-29,0.262234,0.26602,0.257057,0.264557,0.261521,0.262708,0.26602,-0.034911,-0.085181
2025-01-30,0.278022,0.270361,0.268882,0.267374,0.270765,0.274202,0.270361,-0.035076,-0.084629
2025-01-31,0.275857,0.270637,0.272404,0.269786,0.268915,0.266531,0.270637,-0.030891,-0.07085
2025-02-03,0.278343,0.284309,0.272373,0.268766,0.271805,0.270569,0.284309,-0.034305,-0.089434
2025-02-04,0.283859,0.282487,0.273304,0.282607,0.271496,0.27641,0.282487,-0.03706,-0.064527
2025-02-05,0.281059,0.281674,0.275828,0.273515,0.273561,0.26966,0.281674,-0.04656,-0.082652
2025-02-06,0.282552,0.281438,0.272503,0.277724,0.272208,0.271701,0.281438,-0.04006,-0.072833
2025-02-07,0.270002,0.271478,0.270466,0.272928,0.267313,0.264271,0.271478,-0.040048,-0.070646
2025-02-10,0.265144,0.258629,0.259556,0.255668,0.256924,0.256045,0.258629,-0.042505,-0.064658
2025-02-11,0.251537,0.249308,0.249372,0.244121,0.249679,0.244057,0.249308,-0.047924,-0.078602
2025-02-12,0.251667,0.24649,0.247543,0.243256,0.243984,0.24323,0.24649,-0.032355,-0.07494
2025-02-13,0.255155,0.249524,0.240487,0.241034,0.243288,0.245869,0.249524,-0.03739,-0.073094
2025-02-14,0.258238,0.248955,0.248397,0.250102,0.248023,0.248904,0.248955,-0.032325,-0.077988
2025-02-17,0.267399,0.26533,0.260127,0.263773,0.253976,0.258387,0.26533,-0.041666,-0.060556
2025-02-18,0.254894,0.254803,0.255104,0.25083,0.252071,0.249666,0.254803,-0.040775,-0.07531
2025-02-19,0.263308,0.268071,0.258244,0.259551,0.253811,0.256389,0.268071,-0.041891,-0.063187
2025-02-20,0.268346,0.257108,0.263504,0.263175,0.256704,0.260673,0.257108,-0.048352,-0.074813
2025-02-21,0.265519,0.270307,0.264914,0.266985,0.264285,0.259493,0.270307,-0.04701,-0.072568
2025-02-24,0.259368,0.256308,0.253953,0.253655,0.25236,0.253524,0.256308,-0.031022,-0.078962
2025-02-25,0.254917,0.251426,0.252912,0.252831,0.249217,0.249101,0.251426,-0.046488,-0.079952
2025-02-26,0.25372,0.252722,0.252505,0.249995,0.247306,0.247578,0.252722,-0.043941,-0.088958
2025-02-27,0.246185,0.252069,0.247728,0.246296,0.250116,0.248785,0.252069,-0.036479,-0.089152
2025-02-28,0.241531,0.243536,0.242475,0.239148,0.246919,0.240132,0.243536,-0.044482,-0.065517
2025-03-03,0.245457,0.245314,0.242853,0.241994,0.251357,0.245705,0.245314,-0.038912,-0.081875
2025-03-04,0.256612,0.250262,0.253736,0.24368,0.247997,0.246274,0.250262,-0.032166,-0.069692
2025-03-05,0.248514,0.246787,0.246809,0.241745,0.241752,0.24572,0.246787,-0.034864,-0.076275
2025-03-06,0.242197,0.246025,0.239181,0.236498,0.238529,0.234618,0.246025,-0.048879,-0.089323
2025-03-07,0.234513,0.23256,0.236146,0.234037,0.236333,0.234977,0.23256,-0.041607,-0.062892
2025-03-10,0.24119,0.237358,0.239172,0.239037,0.23061,0.234738,0.237358,-0.036076,-0.077076
2025-03-11,0.236164,0.223975,0.22962,0.228045,0.229469,0.22671,0.223975,-0.049385,-0.081308
2025-03-12,0.227495,0.229399,0.21918,0.224575,0.218831,0.22605,0.229399,-0.046579,-0.070954
2025-03-13,0.217906,0.211275,0.209382,0.213762,0.211731,0.214635,0.211275,-0.04999,-0.079836
2025-03-14,0.21702,0.21566,0.214789,0.213153,0.214242,0.209073,0.21566,-0.032719,-0.08151
2025-03-17,0.215137,0.215169,0.214803,0.219559,0.220721,0.219051,0.215169,-0.03979,-0.072261
2025-03-18,0.223438,0.219133,0.2176,0.217592,0.220367,0.218816,0.219133,-0.032796,-0.08604
2025-03-19,0.221842,0.219709,0.215572,0.218126,0.219009,0.210102,0.219709,-0.045689,-0.083847
2025-03-20,0.225249,0.221659,0.221555,0.21914,0.218808,0.215602,0.221659,-0.048619,-0.064583
2025-03-21,0.216342,0.216054,0.21739,0.215094,0.218281,0.215754,0.216054,-0.049218,-0.070218
2025-03-24,0.227361,0.229431,0.220888,0.218879,0.223639,0.220091,0.229431,-0.042013,-0.086054
2025-03-25,0.231252,0.228738,0.231184,0.226142,0.223846,0.227758,0.228738,-0.040303,-0.060793
2025-03-26,0.230171,0.231827,0.232361,0.230239,0.22573,0.229378,0.231827,-0.044614,-0.066264
2025-03-27,0.228866,0.231981,0.227245,0.231567,0.221389,0.223928,0.231981,-0.04087,-0.088375
2025-03-28,0.225482,0.227004,0.226289,0.225413,0.219515,0.224307,0.227004,-0.043783,-0.085379
2025-03-31,0.231536,0.230438,0.223707,0.236091,0.227354,0.231606,0.230438,-0.042045,-0.070158
2025-04-01,0.24858,0.246094,0.245154,0.246129,0.243339,0.241674,0.246094,-0.038783,-0.070181
2025-04-02,0.2655,0.2607,0.260295,0.263382,0.261511,0.258386,0.2607,-0.044497,-0.075078
2025-04-03,0.264385,0.265844,0.262696,0.258245,0.261737,0.262376,0.265844,-0.032417,-0.085628
2025-04-04,0.270863,0.262065,0.264539,0.263204,0.258589,0.263579,0.262065,-0.047843,-0.074054
2025-04-07,0.267107,0.261591,0.266231,0.263279,0.260012,0.263664,0.261591,-0.03104,-0.067102
2025-04-08,0.255689,0.24911,0.249604,0.249956,0.250876,0.243127,0.24911,-0.033366,-0.064694
2025-04-09,0.244771,0.236342,0.239693,0.24607,0.238733,0.24067,0.236342,-0.034843,-0.088769
2025-04-10,0.222554,0.217178,0.216418,0.219199,0.218831,0.214448,0.217178,-0.043686,-0.082564
2025-04-11,0.213219,0.216414,0.211144,0.209962,0.218059,0.206203,0.216414,-0.042698,-0.061059
2025-04-14,0.20315,0.206605,0.205702,0.210522,0.20574,0.205997,0.206605,-0.036019,-0.073834
2025-04-15,0.199943,0.195114,0.195973,0.19578,0.195336,0.194709,0.195114,-0.035498,-0.081836
2025-04-16,0.196134,0.191605,0.195283,0.192175,0.192504,0.188704,0.191605,-0.030949,-0.069717
2025-04-17,0.205131,0.20625,0.204798,0.204596,0.202726,0.199632,0.20625,-0.042878,-0.07312
2025-04-18,0.202819,0.198356,0.199326,0.195867,0.19542,0.200919,0.198356,-0.034231,-0.06803
2025-04-21,0.209901,0.216736,0.214244,0.215836,0.212183,0.211187,0.216736,-0.035297,-0.080743
2025-04-22,0.207508,0.206091,0.20681,0.203081,0.201136,0.20659,0.206091,-0.047377,-0.07278
2025-04-23,0.20926,0.20609,0.204186,0.205501,0.206862,0.200251,0.20609,-0.035434,-0.082743
2025-04-24,0.218482,0.217489,0.214705,0.211403,0.211424,0.214726,0.217489,-0.03201,-0.075447
2025-04-25,0.238184,0.2315,0.231677,0.229281,0.233938,0.23014,0.2315,-0.042386,-0.065912
2025-04-28,0.251257,0.241924,0.244037,0.240799,0.243453,0.240878,0.241924,-0.03992,-0.086232
2025-04-29,0.246601,0.237036,0.244889,0.24107,0.242123,0.238333,0.237036,-0.044087,-0.068678
2025-04-30,0.242174,0.239879,0.239001,0.238378,0.246846,0.241685,0.239879,-0.032562,-0.080871
2025-05-01,0.229426,0.228509,0.23182,0.226282,0.225747,0.229953,0.228509,-0.032615,-0.086134
2025-05-02,0.249046,0.247127,0.246927,0.248514,0.243976,0.246848,0.247127,-0.048291,-0.082791
2025-05-05,0.234348,0.239091,0.231972,0.234019,0.23487,0.234422,0.239091,-0.040307,-0.085349
2025-05-06,0.241828,0.232542,0.236934,0.235667,0.232714,0.233531,0.232542,-0.041913,-0.071231
2025-05-07,0.237663,0.233898,0.233856,0.229047,0.236014,0.233012,0.233898,-0.048839,-0.07255
2025-05-08,0.245064,0.24734,0.245969,0.241924,0.243368,0.248133,0.24734,-0.047433,-0.0676
2025-05-09,0.252368,0.253063,0.24452,0.248313,0.25081,0.252602,0.253063,-0.045887,-0.080652
2025-05-12,0.239866,0.234585,0.240599,0.238152,0.23385,0.236924,0.234585,-0.034766,-0.074396
2025-05-13,0.242492,0.237803,0.237851,0.243242,0.236797,0.237721,0.237803,-0.035889,-0.075138
2025-05-14,0.246063,0.239211,0.239283,0.237854,0.235651,0.237046,0.239211,-0.046928,-0.075702
2025-05-15,0.215724,0.214327,0.216987,0.210148,0.205924,0.216096,0.214327,-0.048245,-0.078881
2025-05-16,0.209744,0.210549,0.20885,0.212246,0.207748,0.205485,0.210549,-0.04308,-0.065954
2025-05-19,0.20052,0.203533,0.202971,0.20526,0.203947,0.209836,0.203533,-0.032699,-0.081186
2025-05-20,0.223638,0.225935,0.226308,0.226555,0.226025,0.223298,0.225935,-0.036259,-0.076565
2025-05-21,0.242986,0.245367,0.243633,0.236575,0.236664,0.239504,0.245367,-0.039716,-0.060756
2025-05-22,0.243805,0.244722,0.241491,0.239549,0.242146,0.241078,0.244722,-0.041008,-0.081631
2025-05-23,0.235121,0.237356,0.237252,0.233781,0.233994,0.23628,0.237356,-0.045183,-0.083506
2025-05-26,0.244052,0.239621,0.243333,0.242548,0.237082,0.236641,0.239621,-0.033654,-0.074223
2025-05-27,0.252861,0.249138,0.240685,0.246127,0.245621,0.238922,0.249138,-0.032384,-0.080526
2025-05-28,0.23676,0.242712,0.236618,0.238311,0.233972,0.235114,0.242712,-0.043879,-0.067411
2025-05-29,0.233213,0.234015,0.226242,0.22748,0.229876,0.228342,0.234015,-0.032936,-0.0839
2025-05-30,0.219631,0.227165,0.220545,0.223097,0.227672,0.223647,0.227165,-0.038847,-0.07988
2025-06-02,0.210205,0.21095,0.211791,0.218344,0.210033,0.211122,0.21095,-0.041712,-0.077528
2025-06-03,0.200183,0.194934,0.198716,0.199696,0.2054,0.19922,0.194934,-0.043358,-0.084853
2025-06-04,0.201251,0.203327,0.20246,0.19857,0.207432,0.194044,0.203327,-0.03522,-0.089198
2025-06-05,0.210889,0.210767,0.209755,0.210134,0.212351,0.214796,0.210767,-0.041177,-0.078738
2025-06-06,0.227116,0.225909,0.225942,0.232334,0.224049,0.222949,0.225909,-0.042567,-0.078287
2025-06-09,0.229374,0.230327,0.22787,0.224468,0.222394,0.226812,0.230327,-0.039333,-0.070625
2025-06-10,0.238652,0.236947,0.238652,0.237441,0.232104,0.230973,0.236947,-0.043407,-0.061713
2025-06-11,0.248866,0.24713,0.2428,0.243389,0.245311,0.241993,0.24713,-0.043889,-0.063144
2025-06-12,0.25113,0.245921,0.255208,0.245321,0.244934,0.24502,0.245921,-0.033439,-0.086863
2025-06-13,0.252087,0.244239,0.24446,0.244721,0.235793,0.240308,0.244239,-0.038313,-0.079624
2025-06-16,0.23204,0.233418,0.230022,0.236984,0.230489,0.233215,0.233418,-0.048507,-0.086375
2025-06-17,0.23621,0.231365,0.23326,0.228751,0.230832,0.232662,0.231365,-0.043368,-0.079118
2025-06-18,0.23803,0.243384,0.249658,0.242165,0.240046,0.24144,0.243384,-0.031709,-0.08098
2025-06-19,0.231349,0.225048,0.229634,0.228692,0.230074,0.226906,0.225048,-0.031058,-0.07529
2025-06-20,0.209633,0.209965,0.214306,0.202778,0.210543,0.209095,0.209965,-0.049393,-0.089393
2025-06-23,0.224323,0.223432,0.223085,0.215726,0.222672,0.21994,0.223432,-0.048987,-0.086198
2025-06-24,0.221512,0.215872,0.21834,0.219161,0.221601,0.217242,0.215872,-0.038709,-0.080591
2025-06-25,0.222574,0.219972,0.214546,0.222752,0.216778,0.215231,0.219972,-0.04372,-0.072867
2025-06-26,0.219374,0.217797,0.219751,0.211297,0.216654,0.217407,0.217797,-0.044831,-0.086757
2025-06-27,0.222337,0.221959,0.223186,0.225324,0.227241,0.216742,0.221959,-0.034468,-0.066781
2025-06-30,0.234045,0.233802,0.23659,0.235124,0.229036,0.231509,0.233802,-0.045013,-0.061026
2025-07-01,0.225887,0.219442,0.223126,0.215782,0.217036,0.221284,0.219442,-0.041358,-0.061694
2025-07-02,0.222102,0.226391,0.223434,0.227152,0.221767,0.22463,0.226391,-0.047089,-0.080377
2025-07-03,0.221657,0.218348,0.215171,0.220982,0.218624,0.222469,0.218348,-0.046588,-0.07764
2025-07-04,0.207087,0.207258,0.215289,0.208359,0.208242,0.207848,0.207258,-0.047194,-0.066205
2025-07-07,0.220603,0.224298,0.211969,0.215717,0.217525,0.221984,0.224298,-0.043775,-0.079851
2025-07-08,0.220726,0.213684,0.219162,0.216768,0.216524,0.219733,0.213684,-0.034837,-0.087237
2025-07-09,0.211957,0.216985,0.21611,0.213776,0.210787,0.211705,0.216985,-0.048443,-0.066844
2025-07-10,0.208311,0.206558,0.204,0.209435,0.206047,0.202761,0.206558,-0.039856,-0.060166
2025-07-11,0.224471,0.223998,0.223921,0.221019,0.222386,0.224057,0.223998,-0.046991,-0.085639
2025-07-14,0.223712,0.226023,0.229443,0.222256,0.220639,0.215325,0.226023,-0.046374,-0.088816
2025-07-15,0.234432,0.230589,0.233545,0.229994,0.231491,0.231226,0.230589,-0.040047,-0.089505
2025-07-16,0.210529,0.218167,0.215284,0.214786,0.215299,0.219186,0.218167,-0.045386,-0.074255
2025-07-17,0.207273,0.205648,0.208803,0.20717,0.207387,0.203894,0.205648,-0.032402,-0.07351
2025-07-18,0.217102,0.217651,0.221678,0.211763,0.211785,0.2219,0.217651,-0.035965,-0.068805
2025-07-21,0.212121,0.212286,0.211411,0.212792,0.212735,0.21144,0.212286,-0.032895,-0.078688
2025-07-22,0.210012,0.214549,0.206715,0.204287,0.210439,0.20803,0.214549,-0.047259,-0.061159
2025-07-23,0.201858,0.19648,0.19737,0.199518,0.197153,0.197203,0.19648,-0.032025,-0.07845
2025-07-24,0.18439,0.18376,0.188284,0.184728,0.188968,0.187533,0.18376,-0.032531,-0.080362
2025-07-25,0.183702,0.186451,0.193868,0.193597,0.183042,0.191555,0.186451,-0.03853,-0.063867
2025-07-28,0.185863,0.189228,0.188009,0.191829,0.189888,0.186195,0.189228,-0.030656,-0.065173
2025-07-29,0.183459,0.186218,0.184458,0.189258,0.184424,0.183809,0.186218,-0.039446,-0.077286
2025-07-30,0.191493,0.190923,0.184646,0.188743,0.194898,0.194142,0.190923,-0.031304,-0.082202
2025-07-31,0.198234,0.181125,0.196285,0.188178,0.195329,0.187052,0.181125,-0.035114,-0.081685
2025-08-01,0.203395,0.202024,0.19841,0.198476,0.199047,0.200944,0.202024,-0.036326,-0.068183
2025-08-04,0.203247,0.195703,0.196183,0.198108,0.198351,0.194715,0.195703,-0.038597,-0.073643
2025-08-05,0.185982,0.191631,0.189424,0.189224,0.191583,0.190783,0.191631,-0.038941,-0.085667
2025-08-06,0.154644,0.159821,0.155745,0.156321,0.160646,0.159234,0.159821,-0.034033,-0.077975
2025-08-07,0.157773,0.156977,0.15094,0.158018,0.157375,0.152497,0.156977,-0.033811,-0.073392
2025-08-08,0.149179,0.13876,0.145335,0.142255,0.140368,0.142451,0.13876,-0.03292,-0.076909
2025-08-11,0.161685,0.158279,0.160084,0.160712,0.166681,0.158965,0.158279,-0.031473,-0.083874
2025-08-12,0.179383,0.175083,0.176707,0.180265,0.18067,0.177434,0.175083,-0.031105,-0.085103
2025-08-13,0.159079,0.164418,0.159371,0.165395,0.164351,0.165952,0.164418,-0.036969,-0.072446
2025-08-14,0.161619,0.168479,0.166547,0.170034,0.163789,0.174854,0.168479,-0.037096,-0.080052
2025-08-15,0.154018,0.154148,0.150975,0.150787,0.151295,0.15665,0.154148,-0.044279,-0.085434
2025-08-18,0.143888,0.145616,0.143268,0.1416,0.142639,0.145543,0.145616,-0.039855,-0.076022
2025-08-19,0.146693,0.156357,0.155719,0.154837,0.151649,0.155342,0.156357,-0.039412,-0.063498
2025-08-20,0.160451,0.165141,0.160823,0.159958,0.160804,0.161955,0.165141,-0.048319,-0.081633
2025-08-21,0.163116,0.164706,0.160652,0.159071,0.159727,0.162222,0.164706,-0.04411,-0.084981
2025-08-22,0.149221,0.146468,0.145545,0.148879,0.144044,0.150924,0.146468,-0.034849,-0.070431
2025-08-25,0.157596,0.157059,0.157825,0.155908,0.156766,0.155684,0.157059,-0.032239,-0.080272
2025-08-26,0.150497,0.154686,0.155481,0.150526,0.153885,0.152366,0.154686,-0.044307,-0.061045
2025-08-27,0.164442,0.162731,0.165691,0.170534,0.166555,0.168948,0.162731,-0.039455,-0.075047
2025-08-28,0.173305,0.182124,0.174578,0.177374,0.172126,0.172102,0.182124,-0.032631,-0.08755
2025-08-29,0.190485,0.186287,0.189403,0.188202,0.184622,0.188576,0.186287,-0.040928,-0.084669
2025-09-01,0.18556,0.187371,0.184083,0.189909,0.197479,0.187221,0.187371,-0.034026,-0.080127
2025-09-02,0.18204,0.18452,0.177478,0.184941,0.185596,0.178936,0.18452,-0.04296,-0.070456
2025-09-03,0.18832,0.179203,0.179176,0.182597,0.184907,0.180674,0.179203,-0.042167,-0.069427
2025-09-04,0.181195,0.190855,0.18482,0.191213,0.190598,0.184014,0.190855,-0.030936,-0.077763
2025-09-05,0.198434,0.193477,0.192302,0.197556,0.196058,0.194516,0.193477,-0.044364,-0.086854
2025-09-08,0.193711,0.19332,0.194049,0.198769,0.197372,0.198838,0.19332,-0.033495,-0.079254
2025-09-09,0.208354,0.214608,0.214394,0.21216,0.211129,0.212077,0.214608,-0.043707,-0.072877
2025-09-10,0.212073,0.208027,0.211042,0.209143,0.204782,0.207934,0.208027,-0.046903,-0.064568
2025-09-11,0.210239,0.203087,0.202141,0.199611,0.200131,0.202314,0.203087,-0.03552,-0.074607
2025-09-12,0.202853,0.203096,0.196802,0.198857,0.203432,0.200838,0.203096,-0.036215,-0.083923
2025-09-15,0.194622,0.19842,0.200027,0.191715,0.202833,0.192113,0.19842,-0.033719,-0.078711
2025-09-16,0.197899,0.196561,0.199206,0.200558,0.203544,0.197599,0.196561,-0.042812,-0.085932
2025-09-17,0.199958,0.196571,0.197737,0.197958,0.202038,0.194368,0.196571,-0.049277,-0.074706
2025-09-18,0.202312,0.202424,0.198957,0.197953,0.194112,0.201357,0.202424,-0.036383,-0.077995
2025-09-19,0.184214,0.182276,0.185933,0.179649,0.180655,0.180569,0.182276,-0.03191,-0.066388
2025-09-22,0.18293,0.187937,0.186132,0.182182,0.186531,0.190331,0.187937,-0.039963,-0.083547
2025-09-23,0.167994,0.175217,0.167173,0.177075,0.173051,0.173677,0.175217,-0.032695,-0.084906
2025-09-24,0.176857,0.175651,0.183768,0.178449,0.17977,0.181321,0.175651,-0.049619,-0.074596
2025-09-25,0.195601,0.186568,0.195814,0.19221,0.189249,0.190143,0.186568,-0.043327,-0.075864
2025-09-26,0.189109,0.191797,0.187412,0.184198,0.18317,0.182628,0.191797,-0.032458,-0.078013
2025-09-29,0.180654,0.173885,0.179327,0.180182,0.179277,0.185766,0.173885,-0.040987,-0.073681
2025-09-30,0.18017,0.180816,0.181086,0.178406,0.182691,0.178741,0.180816,-0.034502,-0.063131
2025-10-01,0.202219,0.195365,0.197929,0.201304,0.196237,0.197254,0.195365,-0.048015,-0.068263
2025-10-02,0.193402,0.190047,0.182206,0.181522,0.18928,0.183309,0.190047,-0.035372,-0.08104
2025-10-03,0.187147,0.189633,0.189695,0.186809,0.184118,0.1807,0.189633,-0.049361,-0.073714
2025-10-06,0.193397,0.191431,0.19409,0.195588,0.194291,0.193583,0.191431,-0.047089,-0.085176
2025-10-07,0.191437,0.193684,0.183559,0.183369,0.185531,0.192363,0.193684,-0.046896,-0.085062
2025-10-08,0.194651,0.193895,0.191363,0.191148,0.197085,0.194498,0.193895,-0.038979,-0.087801
2025-10-09,0.196057,0.191255,0.194616,0.19381,0.198541,0.199196,0.191255,-0.037542,-0.063328
2025-10-10,0.177878,0.181177,0.184011,0.183038,0.183483,0.175984,0.181177,-0.035856,-0.088664
2025-10-13,0.19478,0.191803,0.196018,0.191118,0.191039,0.195231,0.191803,-0.044649,-0.060377
2025-10-14,0.19577,0.198543,0.192999,0.199797,0.198138,0.199232,0.198543,-0.044047,-0.080916
2025-10-15,0.190089,0.193561,0.190958,0.197331,0.197352,0.190138,0.193561,-0.034557,-0.070348
2025-10-16,0.184441,0.179272,0.185827,0.184542,0.178076,0.189452,0.179272,-0.031202,-0.067928
2025-10-17,0.18879,0.194558,0.193719,0.186552,0.189357,0.189565,0.194558,-0.035916,-0.084717
2025-10-20,0.187357,0.193293,0.193695,0.19036,0.190562,0.198187,0.193293,-0.044604,-0.076532
2025-10-21,0.19446,0.194214,0.189844,0.190543,0.1921,0.186969,0.194214,-0.038869,-0.07534
2025-10-22,0.187646,0.185347,0.187725,0.188787,0.181416,0.189088,0.185347,-0.033606,-0.066115
2025-10-23,0.202242,0.200549,0.202335,0.202231,0.199608,0.197895,0.200549,-0.030827,-0.078824
2025-10-24,0.203423,0.20038,0.201129,0.199755,0.199174,0.195895,0.20038,-0.039196,-0.065168
2025-10-27,0.209921,0.204541,0.207322,0.210749,0.203326,0.204654,0.204541,-0.04155,-0.087234
2025-10-28,0.217786,0.21402,0.214733,0.215787,0.220779,0.216726,0.21402,-0.030169,-0.062672
2025-10-29,0.221067,0.2294,0.227377,0.222803,0.221473,0.219234,0.2294,-0.037488,-0.071586
2025-10-30,0.239646,0.230222,0.243427,0.238705,0.243164,0.23467,0.230222,-0.042015,-0.071873
2025-10-31,0.24393,0.241572,0.238327,0.243427,0.241759,0.241417,0.241572,-0.030448,-0.071453
2025-11-03,0.262106,0.265653,0.258456,0.256831,0.26042,0.257085,0.265653,-0.047922,-0.086288
2025-11-04,0.265448,0.266213,0.259497,0.261508,0.26147,0.262831,0.266213,-0.044407,-0.079382
2025-11-05,0.268045,0.259816,0.262571,0.261504,0.256187,0.258533,0.259816,-0.047514,-0.087597
2025-11-06,0.263432,0.259189,0.253574,0.255855,0.257511,0.255106,0.259189,-0.037583,-0.073893
2025-11-07,0.25556,0.256539,0.258178,0.251715,0.252985,0.25281,0.256539,-0.031318,-0.069957
2025-11-10,0.254182,0.247416,0.245197,0.245665,0.247952,0.247705,0.247416,-0.047434,-0.074736
2025-11-11,0.250366,0.24527,0.244211,0.248397,0.243564,0.243516,0.24527,-0.042441,-0.074629
2025-11-12,0.241556,0.239617,0.238913,0.237145,0.241329,0.23887,0.239617,-0.044272,-0.063238
2025-11-13,0.241636,0.250874,0.248809,0.245359,0.245588,0.243931,0.250874,-0.042237,-0.073189
2025-11-14,0.259757,0.255397,0.255591,0.254671,0.256941,0.24666,0.255397,-0.037383,-0.081341
2025-11-17,0.261741,0.252327,0.256656,0.256581,0.247772,0.2503,0.252327,-0.036509,-0.060763
2025-11-18,0.267853,0.269507,0.261967,0.265972,0.26458,0.259545,0.269507,-0.036663,-0.082645
2025-11-19,0.262486,0.264646,0.257148,0.261445,0.255603,0.26025,0.264646,-0.045348,-0.061852
2025-11-20,0.267713,0.270411,0.26014,0.27044,0.262014,0.26184,0.270411,-0.033838,-0.081236
2025-11-21,0.254934,0.254777,0.255248,0.253784,0.248648,0.250951,0.254777,-0.044248,-0.088102
2025-11-24,0.273601,0.265835,0.266471,0.271871,0.268196,0.263753,0.265835,-0.035129,-0.072462
2025-11-25,0.265989,0.256956,0.257922,0.258511,0.259283,0.254815,0.256956,-0.044431,-0.060003
2025-11-26,0.273856,0.277304,0.279441,0.265107,0.273692,0.268346,0.277304,-0.031841,-0.06567
2025-11-27,0.266617,0.271813,0.262772,0.262898,0.262449,0.266997,0.271813,-0.046716,-0.068408
2025-11-28,0.257665,0.260206,0.262056,0.260642,0.259485,0.24884,0.260206,-0.033163,-0.081449
2025-12-01,0.260209,0.259751,0.259802,0.25801,0.258647,0.257513,0.259751,-0.035993,-0.081341
2025-12-02,0.247598,0.248901,0.243156,0.2398,0.241418,0.242059,0.248901,-0.046745,-0.062695
2025-12-03,0.252243,0.250403,0.25091,0.247836,0.247542,0.250623,0.250403,-0.048634,-0.063961
2025-12-04,0.240329,0.236909,0.241897,0.234745,0.237744,0.234059,0.236909,-0.038331,-0.083017
2025-12-05,0.238733,0.231382,0.23195,0.234648,0.235936,0.23346,0.231382,-0.041602,-0.072828
2025-12-08,0.230749,0.232763,0.233464,0.229016,0.228557,0.227395,0.232763,-0.030559,-0.079853
2025-12-09,0.212244,0.209331,0.212689,0.212767,0.210935,0.207229,0.209331,-0.042295,-0.065193
2025-12-10,0.197204,0.194711,0.190379,0.193744,0.192691,0.198176,0.194711,-0.046944,-0.06876
2025-12-11,0.189392,0.190596,0.181311,0.191561,0.186855,0.188998,0.190596,-0.041857,-0.073097
2025-12-12,0.186576,0.187122,0.183054,0.183418,0.185841,0.186915,0.187122,-0.034511,-0.083173
2025-12-15,0.194861,0.192532,0.191409,0.193541,0.186286,0.193004,0.192532,-0.038606,-0.076669
2025-12-16,0.172299,0.175553,0.169239,0.174345,0.175539,0.172724,0.175553,-0.030983,-0.077844
2025-12-17,0.145747,0.146679,0.155872,0.152898,0.153226,0.149286,0.146679,-0.037768,-0.080827
2025-12-18,0.153156,0.160058,0.16258,0.156106,0.159216,0.158988,0.160058,-0.040534,-0.086579
